Date,Timestamp,ISO8601,Distance (meter),Cumulative Distance (meter),Duration (second),Speed (m/s),Since start (second)
08:42:30.376,1781163750.376,2026-06-11T08:42:30.376+0100,8.005,12801.294,2.546,3.143,3579.141
08:42:32.922,1781163752.922,2026-06-11T08:42:32.922+0100,9.095,12810.389,2.547,3.572,3581.688
08:42:35.469,1781163755.469,2026-06-11T08:42:35.469+0100,10.233,12820.622,2.546,4.018,3584.234
08:42:38.015,1781163758.015,2026-06-11T08:42:38.015+0100,7.908,12828.530,2.547,3.105,3586.781
08:42:40.562,1781163760.562,2026-06-11T08:42:40.562+0100,8.397,12836.927,2.547,3.297,3589.327
08:42:43.108,1781163763.108,2026-06-11T08:42:43.108+0100,7.709,12844.636,2.547,3.027,3591.874
08:42:45.655,1781163765.655,2026-06-11T08:42:45.655+0100,6.838,12851.474,2.547,2.685,3594.420
08:42:48.201,1781163768.201,2026-06-11T08:42:48.201+0100,8.884,12860.358,2.547,3.489,3596.967
08:42:50.748,1781163770.748,2026-06-11T08:42:50.748+0100,9.534,12869.892,2.547,3.744,3599.513
08:42:53.294,1781163773.294,2026-06-11T08:42:53.294+0100,9.726,12879.617,2.547,3.819,3602.060
08:42:55.841,1781163775.841,2026-06-11T08:42:55.841+0100,8.661,12888.278,2.547,3.401,3604.606
08:42:58.387,1781163778.387,2026-06-11T08:42:58.387+0100,7.223,12895.502,2.547,2.837,3607.153
08:43:00.934,1781163780.934,2026-06-11T08:43:00.934+0100,8.953,12904.455,2.547,3.516,3609.699
08:43:03.480,1781163783.480,2026-06-11T08:43:03.480+0100,8.976,12913.431,2.547,3.525,3612.246
08:43:06.027,1781163786.027,2026-06-11T08:43:06.027+0100,6.664,12920.095,2.547,2.617,3614.792
08:43:08.573,1781163788.573,2026-06-11T08:43:08.573+0100,8.787,12928.882,2.547,3.451,3617.339
08:43:11.120,1781163791.120,2026-06-11T08:43:11.120+0100,10.954,12939.836,2.547,4.302,3619.885
08:43:13.666,1781163793.666,2026-06-11T08:43:13.666+0100,10.171,12950.007,2.547,3.994,3622.432
08:43:16.213,1781163796.213,2026-06-11T08:43:16.213+0100,8.182,12958.190,2.547,3.213,3624.978
08:43:18.759,1781163798.759,2026-06-11T08:43:18.759+0100,9.079,12967.269,2.547,3.565,3627.525
08:43:21.306,1781163801.306,2026-06-11T08:43:21.306+0100,7.102,12974.371,2.547,2.789,3630.071
08:43:23.852,1781163803.852,2026-06-11T08:43:23.852+0100,8.009,12982.381,2.547,3.145,3632.618
08:43:26.399,1781163806.399,2026-06-11T08:43:26.399+0100,8.436,12990.817,2.547,3.313,3635.164
08:43:28.945,1781163808.945,2026-06-11T08:43:28.945+0100,8.644,12999.461,2.547,3.395,3637.711
08:43:31.492,1781163811.492,2026-06-11T08:43:31.492+0100,8.283,13007.744,2.547,3.253,3640.257
08:43:34.038,1781163814.038,2026-06-11T08:43:34.038+0100,6.340,13014.084,2.547,2.490,3642.804
08:43:36.585,1781163816.585,2026-06-11T08:43:36.585+0100,8.990,13023.074,2.547,3.530,3645.350
08:43:39.131,1781163819.131,2026-06-11T08:43:39.131+0100,7.839,13030.913,2.547,3.078,3647.897
08:43:41.678,1781163821.678,2026-06-11T08:43:41.678+0100,9.635,13040.548,2.547,3.783,3650.443
08:43:44.224,1781163824.224,2026-06-11T08:43:44.224+0100,7.886,13048.434,2.547,3.097,3652.990
08:43:46.771,1781163826.771,2026-06-11T08:43:46.771+0100,9.248,13057.682,2.547,3.632,3655.536
08:43:49.317,1781163829.317,2026-06-11T08:43:49.317+0100,8.979,13066.661,2.547,3.526,3658.083
08:43:51.864,1781163831.864,2026-06-11T08:43:51.864+0100,8.975,13075.636,2.547,3.524,3660.629
08:43:54.410,1781163834.410,2026-06-11T08:43:54.410+0100,9.715,13085.350,2.547,3.815,3663.176
08:43:56.957,1781163836.957,2026-06-11T08:43:56.957+0100,7.506,13092.857,2.547,2.948,3665.722
08:43:59.503,1781163839.503,2026-06-11T08:43:59.503+0100,8.783,13101.640,2.547,3.449,3668.269
08:44:02.050,1781163842.050,2026-06-11T08:44:02.050+0100,9.284,13110.924,2.547,3.646,3670.815
08:44:04.596,1781163844.596,2026-06-11T08:44:04.596+0100,10.633,13121.557,2.547,4.175,3673.362
08:44:07.143,1781163847.143,2026-06-11T08:44:07.143+0100,12.299,13133.855,2.547,4.830,3675.908
08:44:09.689,1781163849.689,2026-06-11T08:44:09.689+0100,10.999,13144.855,2.547,4.319,3678.455
08:44:12.236,1781163852.236,2026-06-11T08:44:12.236+0100,9.990,13154.845,2.547,3.923,3681.001
08:44:14.782,1781163854.782,2026-06-11T08:44:14.782+0100,14.756,13169.601,2.547,5.794,3683.548
08:44:17.329,1781163857.329,2026-06-11T08:44:17.329+0100,8.843,13178.444,2.547,3.473,3686.095
08:44:19.875,1781163859.875,2026-06-11T08:44:19.875+0100,10.531,13188.975,2.547,4.135,3688.641
08:44:22.422,1781163862.422,2026-06-11T08:44:22.422+0100,11.780,13200.755,2.547,4.626,3691.188
08:44:24.968,1781163864.968,2026-06-11T08:44:24.968+0100,7.784,13208.539,2.547,3.057,3693.734
08:44:27.515,1781163867.515,2026-06-11T08:44:27.515+0100,10.386,13218.925,2.547,4.079,3696.281
08:44:30.061,1781163870.061,2026-06-11T08:44:30.061+0100,15.912,13234.837,2.547,6.248,3698.827
08:44:32.608,1781163872.608,2026-06-11T08:44:32.608+0100,10.611,13245.448,2.547,4.167,3701.374
08:44:35.154,1781163875.154,2026-06-11T08:44:35.154+0100,11.365,13256.813,2.547,4.463,3703.920
08:44:37.701,1781163877.701,2026-06-11T08:44:37.701+0100,13.461,13270.274,2.547,5.286,3706.467
08:44:40.247,1781163880.247,2026-06-11T08:44:40.247+0100,10.733,13281.006,2.547,4.215,3709.013
08:44:42.794,1781163882.794,2026-06-11T08:44:42.794+0100,11.158,13292.164,2.547,4.382,3711.560
08:44:45.340,1781163885.340,2026-06-11T08:44:45.340+0100,10.837,13303.001,2.547,4.256,3714.106
08:44:47.887,1781163887.887,2026-06-11T08:44:47.887+0100,11.996,13314.997,2.547,4.711,3716.653
08:44:50.433,1781163890.433,2026-06-11T08:44:50.433+0100,12.153,13327.150,2.547,4.772,3719.199
08:44:52.980,1781163892.980,2026-06-11T08:44:52.980+0100,11.272,13338.422,2.547,4.427,3721.746
08:44:55.526,1781163895.526,2026-06-11T08:44:55.526+0100,11.091,13349.513,2.547,4.355,3724.292
08:44:58.073,1781163898.073,2026-06-11T08:44:58.073+0100,10.854,13360.367,2.547,4.262,3726.839
08:45:00.619,1781163900.619,2026-06-11T08:45:00.619+0100,12.709,13373.076,2.546,4.991,3729.385
08:45:03.166,1781163903.166,2026-06-11T08:45:03.166+0100,9.232,13382.307,2.547,3.625,3731.932
08:45:05.712,1781163905.712,2026-06-11T08:45:05.712+0100,12.079,13394.386,2.546,4.743,3734.478
08:45:08.259,1781163908.259,2026-06-11T08:45:08.259+0100,11.752,13406.138,2.547,4.615,3737.025
08:45:10.805,1781163910.805,2026-06-11T08:45:10.805+0100,12.219,13418.357,2.547,4.798,3739.571
08:45:13.352,1781163913.352,2026-06-11T08:45:13.352+0100,9.202,13427.559,2.546,3.614,3742.118
08:45:15.898,1781163915.898,2026-06-11T08:45:15.898+0100,12.534,13440.093,2.547,4.922,3744.664
08:45:18.445,1781163918.445,2026-06-11T08:45:18.445+0100,12.527,13452.620,2.546,4.919,3747.211
08:45:20.991,1781163920.991,2026-06-11T08:45:20.991+0100,9.492,13462.112,2.547,3.727,3749.757
08:45:23.538,1781163923.538,2026-06-11T08:45:23.538+0100,10.832,13472.944,2.546,4.254,3752.304
08:45:26.084,1781163926.084,2026-06-11T08:45:26.084+0100,12.091,13485.035,2.547,4.748,3754.850
08:45:28.631,1781163928.631,2026-06-11T08:45:28.631+0100,11.794,13496.828,2.546,4.631,3757.397
08:45:31.177,1781163931.177,2026-06-11T08:45:31.177+0100,9.869,13506.697,2.547,3.875,3759.943
08:45:33.724,1781163933.724,2026-06-11T08:45:33.724+0100,11.181,13517.878,2.547,4.391,3762.490
08:45:36.270,1781163936.270,2026-06-11T08:45:36.270+0100,12.203,13530.081,2.547,4.792,3765.036
08:45:38.817,1781163938.817,2026-06-11T08:45:38.817+0100,11.239,13541.320,2.546,4.413,3767.583
08:45:41.363,1781163941.363,2026-06-11T08:45:41.363+0100,9.998,13551.317,2.547,3.926,3770.129
08:45:43.910,1781163943.910,2026-06-11T08:45:43.910+0100,11.883,13563.200,2.547,4.666,3772.676
08:45:46.456,1781163946.456,2026-06-11T08:45:46.456+0100,11.063,13574.263,2.546,4.344,3775.222
08:45:49.003,1781163949.003,2026-06-11T08:45:49.003+0100,11.279,13585.542,2.546,4.429,3777.769
08:45:51.549,1781163951.549,2026-06-11T08:45:51.549+0100,8.260,13593.801,2.547,3.244,3780.315
08:45:54.096,1781163954.096,2026-06-11T08:45:54.096+0100,13.079,13606.881,2.546,5.136,3782.862
08:45:56.642,1781163956.642,2026-06-11T08:45:56.642+0100,10.208,13617.089,2.547,4.009,3785.408
08:45:59.189,1781163959.189,2026-06-11T08:45:59.189+0100,10.853,13627.942,2.546,4.262,3787.955
08:46:01.735,1781163961.735,2026-06-11T08:46:01.735+0100,11.525,13639.467,2.546,4.526,3790.501
08:46:04.282,1781163964.282,2026-06-11T08:46:04.282+0100,9.876,13649.343,2.547,3.878,3793.048
08:46:06.828,1781163966.828,2026-06-11T08:46:06.828+0100,11.311,13660.654,2.547,4.442,3795.594
08:46:09.375,1781163969.375,2026-06-11T08:46:09.375+0100,11.076,13671.729,2.546,4.349,3798.141
08:46:11.921,1781163971.921,2026-06-11T08:46:11.921+0100,9.552,13681.281,2.546,3.751,3800.687
08:46:14.468,1781163974.468,2026-06-11T08:46:14.468+0100,11.495,13692.777,2.546,4.514,3803.234
08:46:17.014,1781163977.014,2026-06-11T08:46:17.014+0100,12.334,13705.111,2.547,4.843,3805.780
08:46:19.561,1781163979.561,2026-06-11T08:46:19.561+0100,11.524,13716.635,2.546,4.525,3808.327
08:46:22.107,1781163982.107,2026-06-11T08:46:22.107+0100,10.296,13726.931,2.547,4.043,3810.873
08:46:24.654,1781163984.654,2026-06-11T08:46:24.654+0100,12.705,13739.636,2.546,4.989,3813.420
08:46:27.200,1781163987.200,2026-06-11T08:46:27.200+0100,11.010,13750.645,2.546,4.323,3815.966
08:46:29.747,1781163989.747,2026-06-11T08:46:29.747+0100,10.892,13761.538,2.546,4.277,3818.513
08:46:32.293,1781163992.293,2026-06-11T08:46:32.293+0100,12.683,13774.221,2.546,4.981,3821.059
08:46:34.840,1781163994.840,2026-06-11T08:46:34.840+0100,8.805,13783.026,2.546,3.458,3823.606
08:46:37.386,1781163997.386,2026-06-11T08:46:37.386+0100,13.585,13796.611,2.547,5.335,3826.152
08:46:39.933,1781163999.933,2026-06-11T08:46:39.933+0100,10.471,13807.082,2.546,4.112,3828.699
08:46:42.479,1781164002.479,2026-06-11T08:46:42.479+0100,10.262,13817.345,2.547,4.030,3831.245
08:46:45.026,1781164005.026,2026-06-11T08:46:45.026+0100,10.992,13828.336,2.546,4.316,3833.792
08:46:47.572,1781164007.572,2026-06-11T08:46:47.572+0100,12.879,13841.216,2.546,5.058,3836.338
08:46:50.119,1781164010.119,2026-06-11T08:46:50.119+0100,8.121,13849.337,2.546,3.189,3838.885
08:46:52.665,1781164012.665,2026-06-11T08:46:52.665+0100,10.468,13859.805,2.546,4.111,3841.431
08:46:55.212,1781164015.212,2026-06-11T08:46:55.212+0100,10.905,13870.710,2.546,4.282,3843.978
08:46:57.758,1781164017.758,2026-06-11T08:46:57.758+0100,11.104,13881.813,2.546,4.360,3846.524
08:47:00.305,1781164020.305,2026-06-11T08:47:00.305+0100,9.170,13890.984,2.546,3.601,3849.071
08:47:02.851,1781164022.851,2026-06-11T08:47:02.851+0100,12.979,13903.963,2.546,5.097,3851.617
08:47:05.398,1781164025.398,2026-06-11T08:47:05.398+0100,9.812,13913.775,2.546,3.853,3854.164
08:47:07.944,1781164027.944,2026-06-11T08:47:07.944+0100,10.751,13924.526,2.546,4.222,3856.710
08:47:10.491,1781164030.491,2026-06-11T08:47:10.491+0100,11.375,13935.901,2.546,4.467,3859.257
08:47:13.037,1781164033.037,2026-06-11T08:47:13.037+0100,4.404,13940.305,2.546,1.729,3861.803
08:47:15.584,1781164035.584,2026-06-11T08:47:15.584+0100,7.764,13948.069,2.547,3.049,3864.350
08:47:18.130,1781164038.130,2026-06-11T08:47:18.130+0100,9.684,13957.754,2.547,3.803,3866.896
08:47:20.677,1781164040.677,2026-06-11T08:47:20.677+0100,7.771,13965.525,2.546,3.052,3869.443
08:47:23.223,1781164043.223,2026-06-11T08:47:23.223+0100,8.031,13973.556,2.547,3.154,3871.989
08:47:25.770,1781164045.770,2026-06-11T08:47:25.770+0100,7.638,13981.194,2.547,2.999,3874.536
08:47:28.316,1781164048.316,2026-06-11T08:47:28.316+0100,9.034,13990.228,2.547,3.548,3877.082
08:47:30.863,1781164050.863,2026-06-11T08:47:30.863+0100,7.625,13997.853,2.547,2.994,3879.629
08:47:33.409,1781164053.409,2026-06-11T08:47:33.409+0100,7.910,14005.763,2.547,3.106,3882.175
08:47:35.956,1781164055.956,2026-06-11T08:47:35.956+0100,9.029,14014.792,2.547,3.546,3884.722
08:47:38.502,1781164058.502,2026-06-11T08:47:38.502+0100,7.506,14022.297,2.547,2.947,3887.268
08:47:41.049,1781164061.049,2026-06-11T08:47:41.049+0100,8.900,14031.197,2.547,3.495,3889.815
08:47:43.595,1781164063.595,2026-06-11T08:47:43.595+0100,8.378,14039.575,2.547,3.290,3892.361
08:47:46.142,1781164066.142,2026-06-11T08:47:46.142+0100,9.064,14048.640,2.547,3.560,3894.908
08:47:48.688,1781164068.688,2026-06-11T08:47:48.688+0100,8.010,14056.649,2.547,3.145,3897.454
08:47:51.235,1781164071.235,2026-06-11T08:47:51.235+0100,8.277,14064.927,2.547,3.251,3900.001
08:47:53.781,1781164073.781,2026-06-11T08:47:53.781+0100,8.616,14073.543,2.547,3.383,3902.547
08:47:56.328,1781164076.328,2026-06-11T08:47:56.328+0100,9.622,14083.165,2.547,3.779,3905.094
08:47:58.874,1781164078.874,2026-06-11T08:47:58.874+0100,9.130,14092.295,2.547,3.585,3907.640
08:48:01.421,1781164081.421,2026-06-11T08:48:01.421+0100,10.063,14102.358,2.547,3.952,3910.187
08:48:03.967,1781164083.967,2026-06-11T08:48:03.967+0100,6.169,14108.528,2.547,2.423,3912.733
08:48:06.514,1781164086.514,2026-06-11T08:48:06.514+0100,9.011,14117.539,2.547,3.539,3915.280
08:48:09.061,1781164089.061,2026-06-11T08:48:09.061+0100,9.460,14126.999,2.547,3.715,3917.826
08:48:11.607,1781164091.607,2026-06-11T08:48:11.607+0100,8.060,14135.059,2.547,3.165,3920.373
08:48:14.154,1781164094.154,2026-06-11T08:48:14.154+0100,8.528,14143.587,2.547,3.349,3922.919
08:48:16.700,1781164096.700,2026-06-11T08:48:16.700+0100,8.547,14152.134,2.547,3.356,3925.466
08:48:19.247,1781164099.247,2026-06-11T08:48:19.247+0100,10.842,14162.976,2.547,4.258,3928.012
08:48:21.793,1781164101.793,2026-06-11T08:48:21.793+0100,8.707,14171.683,2.547,3.419,3930.559
08:48:24.340,1781164104.340,2026-06-11T08:48:24.340+0100,9.494,14181.177,2.547,3.728,3933.105
08:48:26.886,1781164106.886,2026-06-11T08:48:26.886+0100,8.049,14189.226,2.547,3.161,3935.652
08:48:29.433,1781164109.433,2026-06-11T08:48:29.433+0100,9.366,14198.593,2.547,3.678,3938.198
08:48:31.979,1781164111.979,2026-06-11T08:48:31.979+0100,8.797,14207.390,2.547,3.455,3940.745
08:48:34.526,1781164114.526,2026-06-11T08:48:34.526+0100,8.278,14215.667,2.547,3.251,3943.291
08:48:37.072,1781164117.072,2026-06-11T08:48:37.072+0100,9.807,14225.474,2.547,3.851,3945.838
08:48:39.619,1781164119.619,2026-06-11T08:48:39.619+0100,8.321,14233.795,2.547,3.268,3948.384
08:48:42.165,1781164122.165,2026-06-11T08:48:42.165+0100,9.328,14243.123,2.547,3.663,3950.931
08:48:44.712,1781164124.712,2026-06-11T08:48:44.712+0100,8.738,14251.861,2.547,3.431,3953.477
08:48:47.258,1781164127.258,2026-06-11T08:48:47.258+0100,10.802,14262.663,2.547,4.242,3956.024
08:48:49.805,1781164129.805,2026-06-11T08:48:49.805+0100,7.826,14270.489,2.547,3.073,3958.570
08:48:52.351,1781164132.351,2026-06-11T08:48:52.351+0100,8.947,14279.436,2.547,3.513,3961.117
08:48:54.898,1781164134.898,2026-06-11T08:48:54.898+0100,8.857,14288.293,2.547,3.478,3963.663
08:48:57.444,1781164137.444,2026-06-11T08:48:57.444+0100,8.378,14296.671,2.547,3.290,3966.210
08:48:59.991,1781164139.991,2026-06-11T08:48:59.991+0100,8.639,14305.310,2.547,3.392,3968.756
08:49:02.537,1781164142.537,2026-06-11T08:49:02.537+0100,9.771,14315.080,2.547,3.837,3971.303
08:49:05.084,1781164145.084,2026-06-11T08:49:05.084+0100,8.772,14323.852,2.547,3.445,3973.850
08:49:07.630,1781164147.630,2026-06-11T08:49:07.630+0100,8.024,14331.876,2.547,3.151,3976.396
08:49:10.177,1781164150.177,2026-06-11T08:49:10.177+0100,10.245,14342.121,2.547,4.023,3978.943
08:49:12.723,1781164152.723,2026-06-11T08:49:12.723+0100,8.913,14351.034,2.547,3.500,3981.489
08:49:15.270,1781164155.270,2026-06-11T08:49:15.270+0100,9.044,14360.078,2.547,3.552,3984.036
08:49:17.816,1781164157.816,2026-06-11T08:49:17.816+0100,8.345,14368.423,2.547,3.277,3986.582
08:49:20.363,1781164160.363,2026-06-11T08:49:20.363+0100,9.258,14377.681,2.547,3.636,3989.129
08:49:22.909,1781164162.909,2026-06-11T08:49:22.909+0100,8.945,14386.626,2.547,3.512,3991.675
08:49:25.456,1781164165.456,2026-06-11T08:49:25.456+0100,8.340,14394.966,2.547,3.275,3994.222
08:49:28.002,1781164168.002,2026-06-11T08:49:28.002+0100,10.788,14405.755,2.547,4.237,3996.768
08:49:30.549,1781164170.549,2026-06-11T08:49:30.549+0100,9.017,14414.771,2.547,3.541,3999.315
08:49:33.095,1781164173.095,2026-06-11T08:49:33.095+0100,8.523,14423.294,2.547,3.347,4001.861
08:49:35.642,1781164175.642,2026-06-11T08:49:35.642+0100,9.272,14432.567,2.547,3.641,4004.408
08:49:38.189,1781164178.189,2026-06-11T08:49:38.189+0100,7.790,14440.357,2.547,3.059,4006.954
08:49:40.735,1781164180.735,2026-06-11T08:49:40.735+0100,9.191,14449.548,2.547,3.609,4009.501
08:49:43.282,1781164183.282,2026-06-11T08:49:43.282+0100,9.495,14459.042,2.547,3.729,4012.047
08:49:45.828,1781164185.828,2026-06-11T08:49:45.828+0100,10.889,14469.932,2.547,4.276,4014.594
08:49:48.375,1781164188.375,2026-06-11T08:49:48.375+0100,8.835,14478.767,2.547,3.470,4017.140
08:49:50.921,1781164190.921,2026-06-11T08:49:50.921+0100,7.745,14486.512,2.547,3.041,4019.687
08:49:53.468,1781164193.468,2026-06-11T08:49:53.468+0100,9.172,14495.684,2.547,3.602,4022.233
08:49:56.014,1781164196.014,2026-06-11T08:49:56.014+0100,8.916,14504.600,2.547,3.501,4024.780
08:49:58.561,1781164198.561,2026-06-11T08:49:58.561+0100,9.603,14514.203,2.547,3.771,4027.326
08:50:01.107,1781164201.107,2026-06-11T08:50:01.107+0100,10.047,14524.250,2.547,3.945,4029.873
08:50:03.654,1781164203.654,2026-06-11T08:50:03.654+0100,7.635,14531.885,2.547,2.998,4032.419
08:50:06.200,1781164206.200,2026-06-11T08:50:06.200+0100,4.694,14536.580,2.547,1.843,4034.966
08:50:08.747,1781164208.747,2026-06-11T08:50:08.747+0100,8.433,14545.013,2.547,3.312,4037.512
08:50:11.293,1781164211.293,2026-06-11T08:50:11.293+0100,8.969,14553.982,2.547,3.522,4040.059
08:50:13.840,1781164213.840,2026-06-11T08:50:13.840+0100,7.697,14561.679,2.547,3.023,4042.605
08:50:16.386,1781164216.386,2026-06-11T08:50:16.386+0100,8.523,14570.202,2.547,3.347,4045.152
08:50:18.933,1781164218.933,2026-06-11T08:50:18.933+0100,9.586,14579.787,2.547,3.764,4047.699
08:50:21.479,1781164221.479,2026-06-11T08:50:21.479+0100,9.797,14589.584,2.547,3.847,4050.245
08:50:24.026,1781164224.026,2026-06-11T08:50:24.026+0100,10.161,14599.745,2.547,3.990,4052.792
08:50:26.572,1781164226.572,2026-06-11T08:50:26.572+0100,9.700,14609.445,2.547,3.809,4055.338
08:50:29.119,1781164229.119,2026-06-11T08:50:29.119+0100,9.630,14619.075,2.547,3.782,4057.885
08:50:31.665,1781164231.665,2026-06-11T08:50:31.665+0100,9.966,14629.041,2.547,3.914,4060.431
08:50:34.212,1781164234.212,2026-06-11T08:50:34.212+0100,9.518,14638.559,2.547,3.738,4062.978
08:50:36.758,1781164236.758,2026-06-11T08:50:36.758+0100,10.868,14649.427,2.547,4.268,4065.524
08:50:39.305,1781164239.305,2026-06-11T08:50:39.305+0100,8.247,14657.674,2.547,3.238,4068.071
08:50:41.851,1781164241.851,2026-06-11T08:50:41.851+0100,7.751,14665.425,2.547,3.044,4070.617
08:50:44.398,1781164244.398,2026-06-11T08:50:44.398+0100,10.526,14675.950,2.547,4.133,4073.164
08:50:46.944,1781164246.944,2026-06-11T08:50:46.944+0100,8.610,14684.561,2.547,3.381,4075.710
08:50:49.491,1781164249.491,2026-06-11T08:50:49.491+0100,8.773,14693.333,2.547,3.445,4078.257
08:50:52.038,1781164252.038,2026-06-11T08:50:52.038+0100,10.103,14703.436,2.547,3.967,4080.803
08:50:54.584,1781164254.584,2026-06-11T08:50:54.584+0100,8.780,14712.216,2.547,3.448,4083.350
08:50:57.131,1781164257.131,2026-06-11T08:50:57.131+0100,8.642,14720.858,2.547,3.394,4085.896
08:50:59.677,1781164259.677,2026-06-11T08:50:59.677+0100,10.059,14730.917,2.547,3.950,4088.443
08:51:02.224,1781164262.224,2026-06-11T08:51:02.224+0100,8.993,14739.910,2.547,3.531,4090.989
08:51:04.770,1781164264.770,2026-06-11T08:51:04.770+0100,9.097,14749.007,2.547,3.572,4093.536
08:51:07.317,1781164267.317,2026-06-11T08:51:07.317+0100,9.875,14758.882,2.547,3.878,4096.082
08:51:09.863,1781164269.863,2026-06-11T08:51:09.863+0100,8.034,14766.916,2.547,3.155,4098.629
08:51:12.410,1781164272.410,2026-06-11T08:51:12.410+0100,10.363,14777.279,2.547,4.070,4101.175
08:51:14.956,1781164274.956,2026-06-11T08:51:14.956+0100,10.264,14787.543,2.547,4.030,4103.722
08:51:17.503,1781164277.503,2026-06-11T08:51:17.503+0100,9.469,14797.011,2.547,3.718,4106.268
08:51:20.049,1781164280.049,2026-06-11T08:51:20.049+0100,8.134,14805.145,2.547,3.194,4108.815
08:51:22.596,1781164282.596,2026-06-11T08:51:22.596+0100,9.634,14814.779,2.547,3.783,4111.361
08:51:25.142,1781164285.142,2026-06-11T08:51:25.142+0100,8.714,14823.493,2.547,3.422,4113.908
08:51:27.689,1781164287.689,2026-06-11T08:51:27.689+0100,10.177,14833.670,2.547,3.997,4116.454
08:51:30.235,1781164290.235,2026-06-11T08:51:30.235+0100,9.075,14842.745,2.547,3.564,4119.001
08:51:32.782,1781164292.782,2026-06-11T08:51:32.782+0100,10.327,14853.072,2.547,4.055,4121.547
08:51:35.328,1781164295.328,2026-06-11T08:51:35.328+0100,8.608,14861.680,2.547,3.380,4124.094
08:51:37.875,1781164297.875,2026-06-11T08:51:37.875+0100,9.092,14870.772,2.547,3.570,4126.641
08:51:40.421,1781164300.421,2026-06-11T08:51:40.421+0100,7.523,14878.295,2.547,2.954,4129.187
08:51:42.968,1781164302.968,2026-06-11T08:51:42.968+0100,12.438,14890.732,2.547,4.884,4131.734
08:51:45.514,1781164305.514,2026-06-11T08:51:45.514+0100,8.116,14898.848,2.547,3.187,4134.280
08:51:48.061,1781164308.061,2026-06-11T08:51:48.061+0100,8.889,14907.737,2.547,3.491,4136.827
08:51:50.607,1781164310.607,2026-06-11T08:51:50.607+0100,9.742,14917.478,2.547,3.826,4139.373
08:51:53.154,1781164313.154,2026-06-11T08:51:53.154+0100,8.115,14925.593,2.547,3.187,4141.920
08:51:55.700,1781164315.700,2026-06-11T08:51:55.700+0100,9.991,14935.585,2.547,3.924,4144.466
08:51:58.247,1781164318.247,2026-06-11T08:51:58.247+0100,10.119,14945.703,2.547,3.973,4147.013
08:52:00.793,1781164320.793,2026-06-11T08:52:00.793+0100,9.094,14954.797,2.547,3.571,4149.559
08:52:03.340,1781164323.340,2026-06-11T08:52:03.340+0100,9.818,14964.615,2.547,3.855,4152.106
08:52:05.886,1781164325.886,2026-06-11T08:52:05.886+0100,8.193,14972.808,2.547,3.217,4154.652
08:52:08.433,1781164328.433,2026-06-11T08:52:08.433+0100,10.937,14983.745,2.547,4.295,4157.199
08:52:10.980,1781164330.980,2026-06-11T08:52:10.980+0100,8.666,14992.411,2.547,3.403,4159.745
08:52:13.526,1781164333.526,2026-06-11T08:52:13.526+0100,8.387,15000.798,2.547,3.293,4162.292
08:52:16.073,1781164336.073,2026-06-11T08:52:16.073+0100,9.507,15010.305,2.547,3.733,4164.838
08:52:18.619,1781164338.619,2026-06-11T08:52:18.619+0100,9.980,15020.285,2.547,3.919,4167.385
08:52:21.166,1781164341.166,2026-06-11T08:52:21.166+0100,6.620,15026.905,2.547,2.599,4169.931
08:52:23.712,1781164343.712,2026-06-11T08:52:23.712+0100,9.146,15036.051,2.547,3.592,4172.478
08:52:26.259,1781164346.259,2026-06-11T08:52:26.259+0100,8.810,15044.861,2.547,3.460,4175.024
08:52:28.805,1781164348.805,2026-06-11T08:52:28.805+0100,10.449,15055.310,2.547,4.103,4177.571
08:52:31.352,1781164351.352,2026-06-11T08:52:31.352+0100,9.785,15065.095,2.547,3.842,4180.117
08:52:33.898,1781164353.898,2026-06-11T08:52:33.898+0100,9.962,15075.057,2.547,3.912,4182.664
08:52:36.445,1781164356.445,2026-06-11T08:52:36.445+0100,7.641,15082.698,2.547,3.001,4185.210
08:52:38.991,1781164358.991,2026-06-11T08:52:38.991+0100,9.355,15092.053,2.547,3.673,4187.757
08:52:41.538,1781164361.538,2026-06-11T08:52:41.538+0100,10.327,15102.380,2.547,4.055,4190.303
08:52:44.084,1781164364.084,2026-06-11T08:52:44.084+0100,8.498,15110.878,2.547,3.337,4192.850
08:52:46.631,1781164366.631,2026-06-11T08:52:46.631+0100,8.456,15119.333,2.547,3.320,4195.396
08:52:49.177,1781164369.177,2026-06-11T08:52:49.177+0100,10.639,15129.972,2.547,4.178,4197.943
08:52:51.724,1781164371.724,2026-06-11T08:52:51.724+0100,8.363,15138.335,2.547,3.284,4200.490
08:52:54.270,1781164374.270,2026-06-11T08:52:54.270+0100,9.722,15148.057,2.547,3.818,4203.036
08:52:56.817,1781164376.817,2026-06-11T08:52:56.817+0100,10.324,15158.381,2.547,4.054,4205.583
08:52:59.363,1781164379.363,2026-06-11T08:52:59.363+0100,8.890,15167.271,2.547,3.491,4208.129
08:53:01.910,1781164381.910,2026-06-11T08:53:01.910+0100,9.077,15176.348,2.547,3.565,4210.676
08:53:04.456,1781164384.456,2026-06-11T08:53:04.456+0100,8.195,15184.543,2.547,3.218,4213.222
08:53:07.003,1781164387.003,2026-06-11T08:53:07.003+0100,6.351,15190.894,2.547,2.494,4215.769
08:53:09.549,1781164389.549,2026-06-11T08:53:09.549+0100,12.054,15202.948,2.547,4.734,4218.315
08:53:12.096,1781164392.096,2026-06-11T08:53:12.096+0100,9.560,15212.508,2.547,3.754,4220.862
