Time,Timestamp,ISO8601,Heart Rate (bpm),Power (watt),Cadence (count/min),Latitude (°),Longitude (°),Elevation (meter),Horizontal accuracy (meter),Vertical accuracy (meter),Distance (meter),Speed (m/s),Stride length (mm),VO (mm),GCT (ms),Lap,Intensity,Since start (second)
08:26:54.234,1781162814.234,2026-06-11T08:26:54.234+0100,137,294,82,51.419913,-0.305313,7.368,1.082366,0.690286,9038.953,3.683,1290,,,9,recovery,2643.000
08:26:55.234,1781162815.234,2026-06-11T08:26:55.234+0100,137,294,82,51.419884,-0.305334,7.353,1.080205,0.690288,9042.572,3.683,1284,,,9,recovery,2644.000
08:26:56.234,1781162816.234,2026-06-11T08:26:56.234+0100,137,294,82,51.419855,-0.305355,7.338,1.074430,0.690288,9045.939,3.682,1280,,,9,recovery,2645.000
08:26:57.234,1781162817.234,2026-06-11T08:26:57.234+0100,137,293,82,51.419825,-0.305375,7.323,1.070428,0.690286,9049.044,3.663,1280,,,9,recovery,2646.000
08:26:58.234,1781162818.234,2026-06-11T08:26:58.234+0100,137,292,81,51.419796,-0.305394,7.308,1.070164,0.690285,9052.149,3.643,1280,,255,9,recovery,2647.000
08:26:59.234,1781162819.234,2026-06-11T08:26:59.234+0100,137,291,81,51.419767,-0.305411,7.295,1.062339,0.690284,9055.789,3.633,1280,,255,9,recovery,2648.000
08:27:00.234,1781162820.234,2026-06-11T08:27:00.234+0100,137,290,80,51.419737,-0.305427,7.284,1.062181,0.690283,9059.461,3.632,1280,,255,9,recovery,2649.000
08:27:01.234,1781162821.234,2026-06-11T08:27:01.234+0100,138,290,80,51.419707,-0.305442,7.274,1.058805,0.690283,9063.336,3.631,1282,,255,9,recovery,2650.000
08:27:02.234,1781162822.234,2026-06-11T08:27:02.234+0100,137,290,79,51.419676,-0.305457,7.267,1.052996,0.690283,9067.521,3.633,1290,,255,9,recovery,2651.000
08:27:03.234,1781162823.234,2026-06-11T08:27:03.234+0100,137,291,78,51.419646,-0.305474,7.260,1.054595,0.690283,9071.705,3.635,1298,99,255,9,recovery,2652.000
08:27:04.234,1781162824.234,2026-06-11T08:27:04.234+0100,137,291,78,51.419615,-0.305491,7.255,1.061877,0.690283,9075.437,3.636,1306,99,255,9,recovery,2653.000
08:27:05.234,1781162825.234,2026-06-11T08:27:05.234+0100,137,291,78,51.419584,-0.305507,7.251,1.067931,0.690283,9079.089,3.638,1313,99,255,9,recovery,2654.000
08:27:06.234,1781162826.234,2026-06-11T08:27:06.234+0100,137,291,79,51.419553,-0.305524,7.248,1.070677,0.690283,9082.743,3.639,1319,100,254,9,recovery,2655.000
08:27:07.234,1781162827.234,2026-06-11T08:27:07.234+0100,137,291,80,51.419523,-0.305543,7.245,1.067350,0.690283,9086.398,3.642,1313,100,254,9,recovery,2656.000
08:27:08.234,1781162828.234,2026-06-11T08:27:08.234+0100,137,292,80,51.419493,-0.305562,7.242,1.064646,0.690283,9090.053,3.646,1307,100,254,9,recovery,2657.000
08:27:09.234,1781162829.234,2026-06-11T08:27:09.234+0100,137,292,81,51.419463,-0.305580,7.237,1.063883,0.690283,9093.284,3.644,1301,100,254,9,recovery,2658.000
08:27:10.234,1781162830.234,2026-06-11T08:27:10.234+0100,137,290,81,51.419433,-0.305596,7.230,1.061171,0.690283,9096.380,3.628,1295,100,254,9,recovery,2659.000
08:27:11.234,1781162831.234,2026-06-11T08:27:11.234+0100,137,289,82,51.419404,-0.305609,7.220,1.055876,0.690283,9099.634,3.612,1290,100,255,9,recovery,2660.000
08:27:12.234,1781162832.234,2026-06-11T08:27:12.234+0100,137,290,81,51.419374,-0.305620,7.206,1.053577,0.690283,9103.473,3.622,1290,100,255,9,recovery,2661.000
08:27:13.234,1781162833.234,2026-06-11T08:27:13.234+0100,137,291,80,51.419342,-0.305630,7.186,1.049534,0.690283,9107.313,3.641,1290,100,255,9,recovery,2662.000
08:27:14.234,1781162834.234,2026-06-11T08:27:14.234+0100,137,292,79,51.419311,-0.305639,7.162,1.049831,0.690283,9110.578,3.652,1290,100,255,9,recovery,2663.000
08:27:15.234,1781162835.234,2026-06-11T08:27:15.234+0100,136,291,78,51.419279,-0.305648,7.134,1.053192,0.690283,9113.553,3.638,1290,101,255,9,recovery,2664.000
08:27:16.234,1781162836.234,2026-06-11T08:27:16.234+0100,136,290,76,51.419248,-0.305658,7.104,1.055140,0.690283,9116.616,3.624,1290,101,255,9,recovery,2665.000
08:27:17.234,1781162837.234,2026-06-11T08:27:17.234+0100,136,289,75,51.419218,-0.305670,7.075,1.052848,0.690283,9120.327,3.604,1294,101,255,9,recovery,2666.000
08:27:18.234,1781162838.234,2026-06-11T08:27:18.234+0100,136,287,74,51.419189,-0.305683,7.052,1.047758,0.690283,9124.038,3.580,1298,102,255,9,recovery,2667.000
08:27:19.234,1781162839.234,2026-06-11T08:27:19.234+0100,135,285,75,51.419161,-0.305697,7.040,1.045954,0.690283,9127.679,3.559,1302,101,255,9,recovery,2668.000
08:27:20.234,1781162840.234,2026-06-11T08:27:20.234+0100,135,285,76,51.419133,-0.305711,7.043,1.039272,0.690283,9131.268,3.560,1306,100,256,9,recovery,2669.000
08:27:21.234,1781162841.234,2026-06-11T08:27:21.234+0100,135,285,77,51.419103,-0.305726,7.063,1.037791,0.690283,9134.853,3.561,1310,99,257,9,recovery,2670.000
08:27:22.234,1781162842.234,2026-06-11T08:27:22.234+0100,135,285,78,51.419074,-0.305740,7.101,1.033986,0.690283,9138.326,3.560,,98,257,9,recovery,2671.000
08:27:23.234,1781162843.234,2026-06-11T08:27:23.234+0100,135,285,79,51.419043,-0.305752,7.151,1.030605,0.690283,9141.799,3.559,,97,258,9,recovery,2672.000
08:27:24.234,1781162844.234,2026-06-11T08:27:24.234+0100,135,285,80,51.419012,-0.305761,7.209,1.029802,0.690283,9145.238,3.559,,97,258,9,recovery,2673.000
08:27:25.234,1781162845.234,2026-06-11T08:27:25.234+0100,134,285,81,51.418981,-0.305769,7.265,1.028552,0.690283,9148.642,3.562,,98,257,9,recovery,2674.000
08:27:26.234,1781162846.234,2026-06-11T08:27:26.234+0100,134,285,81,51.418949,-0.305776,7.313,1.035608,0.690283,9152.046,3.565,,99,256,9,recovery,2675.000
08:27:27.234,1781162847.234,2026-06-11T08:27:27.234+0100,134,285,81,51.418917,-0.305785,7.349,1.041906,0.690333,9155.682,3.571,,99,255,9,recovery,2676.000
08:27:28.234,1781162848.234,2026-06-11T08:27:28.234+0100,134,286,81,51.418886,-0.305795,7.365,1.046635,0.690333,9159.336,3.581,,100,254,9,recovery,2677.000
08:27:29.234,1781162849.234,2026-06-11T08:27:29.234+0100,134,287,82,51.418855,-0.305809,7.365,1.060421,0.690447,9163.012,3.590,,100,,9,recovery,2678.000
08:27:30.234,1781162850.234,2026-06-11T08:27:30.234+0100,134,288,82,51.418824,-0.305824,7.321,1.062952,0.691071,9166.725,3.597,,100,,9,recovery,2679.000
08:27:31.234,1781162851.234,2026-06-11T08:27:31.234+0100,134,289,82,51.418793,-0.305838,7.272,1.070173,0.693551,9170.437,3.604,1300,100,,9,recovery,2680.000
08:27:32.234,1781162852.234,2026-06-11T08:27:32.234+0100,134,289,82,51.418762,-0.305852,7.215,1.078629,0.699483,9173.554,3.610,1300,100,,9,recovery,2681.000
08:27:33.234,1781162853.234,2026-06-11T08:27:33.234+0100,134,289,83,51.418732,-0.305867,7.168,1.079608,0.711854,9176.558,3.615,1300,100,,9,recovery,2682.000
08:27:34.234,1781162854.234,2026-06-11T08:27:34.234+0100,134,289,83,51.418701,-0.305883,7.138,1.080310,0.734848,9179.665,3.620,1300,100,,9,recovery,2683.000
08:27:35.234,1781162855.234,2026-06-11T08:27:35.234+0100,134,288,84,51.418672,-0.305897,7.136,1.083987,0.772980,9183.021,3.611,1300,100,,9,recovery,2684.000
08:27:36.234,1781162856.234,2026-06-11T08:27:36.234+0100,134,288,84,51.418643,-0.305912,7.164,1.099938,0.829098,9186.378,3.599,1300,100,,9,recovery,2685.000
08:27:37.234,1781162857.234,2026-06-11T08:27:37.234+0100,134,287,85,51.418612,-0.305927,7.227,1.142401,0.901822,9190.214,3.592,1300,100,,9,recovery,2686.000
08:27:38.234,1781162858.234,2026-06-11T08:27:38.234+0100,134,288,86,51.418580,-0.305943,7.327,1.241424,0.986964,9194.213,3.596,1300,100,,9,recovery,2687.000
08:27:39.234,1781162859.234,2026-06-11T08:27:39.234+0100,134,288,86,51.418548,-0.305960,7.485,1.383992,1.083899,9198.200,3.600,1300,100,254,10,active,2688.000
08:27:40.234,1781162860.234,2026-06-11T08:27:40.234+0100,134,289,86,,,,,,9202.138,3.619,1300,98,251,10,active,2689.000
08:27:41.234,1781162861.234,2026-06-11T08:27:41.234+0100,134,291,86,,,,,,9206.076,3.644,1300,97,248,10,active,2690.000
08:27:42.234,1781162862.234,2026-06-11T08:27:42.234+0100,134,294,86,,,,,,9210.556,3.680,1327,96,245,10,active,2691.000
08:27:43.234,1781162863.234,2026-06-11T08:27:43.234+0100,134,301,86,,,,,,9215.323,3.759,1361,95,241,10,active,2692.000
08:27:44.234,1781162864.234,2026-06-11T08:27:44.234+0100,134,307,86,,,,,,9220.044,3.839,1394,94,238,10,active,2693.000
08:27:45.234,1781162865.234,2026-06-11T08:27:45.234+0100,134,327,86,,,,,,9224.378,4.103,1427,94,237,10,active,2694.000
08:27:46.234,1781162866.234,2026-06-11T08:27:46.234+0100,134,356,86,,,,,,9228.712,4.466,1461,93,236,10,active,2695.000
08:27:47.234,1781162867.234,2026-06-11T08:27:47.234+0100,134,381,87,51.418247,-0.306114,8.551,1.594766,1.089755,9233.433,4.787,1483,93,235,10,active,2696.000
08:27:48.234,1781162868.234,2026-06-11T08:27:48.234+0100,135,379,87,51.418204,-0.306134,8.570,1.497768,0.992180,9238.457,4.763,1500,92,233,10,active,2697.000
08:27:49.234,1781162869.234,2026-06-11T08:27:49.234+0100,135,377,87,51.418164,-0.306155,8.523,1.409235,0.906061,9243.462,4.739,1518,92,232,10,active,2698.000
08:27:50.234,1781162870.234,2026-06-11T08:27:50.234+0100,135,375,88,51.418126,-0.306179,8.438,1.369516,0.832337,9247.216,4.717,1536,91,231,10,active,2699.000
08:27:51.234,1781162871.234,2026-06-11T08:27:51.234+0100,135,374,88,51.418090,-0.306206,8.340,1.354317,0.775429,9250.970,4.696,1553,90,229,10,active,2700.000
08:27:52.234,1781162872.234,2026-06-11T08:27:52.234+0100,135,372,88,51.418054,-0.306233,8.245,1.355794,0.736748,9255.151,4.675,1556,89,228,10,active,2701.000
08:27:53.234,1781162873.234,2026-06-11T08:27:53.234+0100,135,372,89,51.418018,-0.306259,8.162,1.350445,0.713384,9259.818,4.671,1550,88,226,10,active,2702.000
08:27:54.234,1781162874.234,2026-06-11T08:27:54.234+0100,136,371,89,51.417982,-0.306286,8.096,1.339331,0.700748,9264.485,4.667,1545,87,224,10,active,2703.000
08:27:55.234,1781162875.234,2026-06-11T08:27:55.234+0100,136,371,90,51.417947,-0.306315,8.046,1.326808,0.694604,9268.974,4.666,1539,88,224,10,active,2704.000
08:27:56.234,1781162876.234,2026-06-11T08:27:56.234+0100,137,371,90,51.417911,-0.306344,8.012,1.316769,0.691928,9273.448,4.668,1533,88,225,10,active,2705.000
08:27:57.234,1781162877.234,2026-06-11T08:27:57.234+0100,138,371,91,51.417875,-0.306375,7.990,1.309432,0.690895,9278.200,4.669,1533,89,225,10,active,2706.000
08:27:58.234,1781162878.234,2026-06-11T08:27:58.234+0100,138,372,91,51.417836,-0.306404,7.977,1.297408,0.690546,9283.415,4.688,1539,89,225,10,active,2707.000
08:27:59.234,1781162879.234,2026-06-11T08:27:59.234+0100,138,374,92,51.417796,-0.306429,7.970,1.290992,0.690439,9288.630,4.709,1545,90,226,10,active,2708.000
08:28:00.234,1781162880.234,2026-06-11T08:28:00.234+0100,139,375,92,51.417755,-0.306453,7.967,1.284226,0.690400,9292.631,4.721,1551,90,226,10,active,2709.000
08:28:01.234,1781162881.234,2026-06-11T08:28:01.234+0100,139,375,92,51.417715,-0.306479,7.967,1.280348,0.690374,9296.381,4.720,1557,90,225,10,active,2710.000
08:28:02.234,1781162882.234,2026-06-11T08:28:02.234+0100,140,375,92,51.417678,-0.306506,7.967,1.281478,0.690349,9300.442,4.718,1558,89,224,10,active,2711.000
08:28:03.234,1781162883.234,2026-06-11T08:28:03.234+0100,140,375,92,51.417641,-0.306534,7.968,1.278659,0.690327,9305.294,4.721,1554,89,223,10,active,2712.000
08:28:04.234,1781162884.234,2026-06-11T08:28:04.234+0100,141,376,91,51.417604,-0.306563,7.968,1.273533,0.690310,9310.146,4.726,1550,89,222,10,active,2713.000
08:28:05.234,1781162885.234,2026-06-11T08:28:05.234+0100,141,376,91,51.417567,-0.306589,7.970,1.262622,0.690298,9314.581,4.725,1546,89,222,10,active,2714.000
08:28:06.234,1781162886.234,2026-06-11T08:28:06.234+0100,142,374,91,51.417530,-0.306613,7.971,1.250566,0.690291,9318.865,4.709,1543,89,222,10,active,2715.000
08:28:07.234,1781162887.234,2026-06-11T08:28:07.234+0100,142,373,91,51.417494,-0.306637,7.974,1.245891,0.690286,9323.216,4.693,1540,89,222,10,active,2716.000
08:28:08.234,1781162888.234,2026-06-11T08:28:08.234+0100,143,373,91,51.417458,-0.306662,7.977,1.241586,0.690284,9327.850,4.686,1540,89,221,10,active,2717.000
08:28:09.234,1781162889.234,2026-06-11T08:28:09.234+0100,144,372,90,51.417421,-0.306689,7.981,1.239316,0.690283,9332.484,4.682,1540,89,221,10,active,2718.000
08:28:10.234,1781162890.234,2026-06-11T08:28:10.234+0100,144,373,90,51.417385,-0.306717,7.984,1.240158,0.690283,9336.949,4.686,1540,89,221,10,active,2719.000
08:28:11.234,1781162891.234,2026-06-11T08:28:11.234+0100,144,375,90,51.417348,-0.306748,7.986,1.260582,0.690283,9341.319,4.723,1540,90,222,10,active,2720.000
08:28:12.234,1781162892.234,2026-06-11T08:28:12.234+0100,144,378,90,51.417309,-0.306781,7.988,1.285632,0.690283,9345.716,4.760,1540,91,222,10,active,2721.000
08:28:13.234,1781162893.234,2026-06-11T08:28:13.234+0100,145,378,90,51.417271,-0.306814,7.990,1.307501,0.690283,9350.365,4.766,1540,91,223,10,active,2722.000
08:28:14.234,1781162894.234,2026-06-11T08:28:14.234+0100,146,378,89,51.417234,-0.306846,7.993,1.308586,0.690283,9355.014,4.753,1540,92,224,10,active,2723.000
08:28:15.234,1781162895.234,2026-06-11T08:28:15.234+0100,146,377,90,51.417198,-0.306877,7.997,1.310525,0.690283,9359.642,4.740,1540,92,224,10,active,2724.000
08:28:16.234,1781162896.234,2026-06-11T08:28:16.234+0100,146,375,91,51.417163,-0.306905,8.003,1.315538,0.690283,9364.252,4.723,1540,91,223,10,active,2725.000
08:28:17.234,1781162897.234,2026-06-11T08:28:17.234+0100,146,374,91,51.417127,-0.306932,8.012,1.323159,0.690283,9368.864,4.706,1540,91,223,10,active,2726.000
08:28:18.234,1781162898.234,2026-06-11T08:28:18.234+0100,147,373,92,51.417091,-0.306957,8.020,1.333390,0.690283,9373.894,4.700,1542,91,223,10,active,2727.000
08:28:19.234,1781162899.234,2026-06-11T08:28:19.234+0100,147,374,93,51.417054,-0.306982,8.028,1.339299,0.690283,9378.924,4.705,1544,90,222,10,active,2728.000
08:28:20.234,1781162900.234,2026-06-11T08:28:20.234+0100,147,374,93,51.417016,-0.307006,8.033,1.350655,0.690283,9383.730,4.710,1546,90,222,10,active,2729.000
08:28:21.234,1781162901.234,2026-06-11T08:28:21.234+0100,148,373,94,51.416977,-0.307029,8.033,1.362422,0.690283,9388.269,4.691,1548,90,222,10,active,2730.000
08:28:22.234,1781162902.234,2026-06-11T08:28:22.234+0100,148,372,93,51.416939,-0.307051,8.027,1.370504,0.690283,9392.808,4.672,1550,90,222,10,active,2731.000
08:28:23.234,1781162903.234,2026-06-11T08:28:23.234+0100,148,371,93,51.416901,-0.307073,8.015,1.372584,0.690283,9397.084,4.659,1548,90,222,10,active,2732.000
08:28:24.234,1781162904.234,2026-06-11T08:28:24.234+0100,149,370,92,51.416863,-0.307094,7.998,1.375242,0.690283,9401.335,4.654,1546,90,222,10,active,2733.000
08:28:25.234,1781162905.234,2026-06-11T08:28:25.234+0100,149,370,91,51.416825,-0.307113,7.978,1.362857,0.690283,9405.736,4.649,1544,89,222,10,active,2734.000
08:28:26.234,1781162906.234,2026-06-11T08:28:26.234+0100,149,370,91,51.416785,-0.307128,7.957,1.362452,0.690283,9410.402,4.644,1542,89,222,10,active,2735.000
08:28:27.234,1781162907.234,2026-06-11T08:28:27.234+0100,149,369,90,51.416745,-0.307138,7.938,1.363484,0.690283,9415.067,4.639,1540,88,222,10,active,2736.000
08:28:28.234,1781162908.234,2026-06-11T08:28:28.234+0100,150,369,89,51.416705,-0.307145,7.921,1.363720,0.690283,9419.581,4.631,1536,87,221,10,active,2737.000
08:28:29.234,1781162909.234,2026-06-11T08:28:29.234+0100,150,367,89,51.416666,-0.307152,7.909,1.362158,0.690283,9424.061,4.618,1532,86,221,10,active,2738.000
08:28:30.234,1781162910.234,2026-06-11T08:28:30.234+0100,150,366,89,51.416628,-0.307160,7.901,1.367250,0.690283,9428.691,4.605,1528,85,221,10,active,2739.000
08:28:31.234,1781162911.234,2026-06-11T08:28:31.234+0100,150,366,89,51.416588,-0.307168,7.898,1.368834,0.690283,9433.722,4.608,1524,86,221,10,active,2740.000
08:28:32.234,1781162912.234,2026-06-11T08:28:32.234+0100,150,367,89,51.416548,-0.307178,7.899,1.368117,0.690283,9438.753,4.614,1520,86,222,10,active,2741.000
08:28:33.234,1781162913.234,2026-06-11T08:28:33.234+0100,150,368,89,51.416507,-0.307192,7.902,1.365838,0.690283,9443.596,4.625,1523,87,222,10,active,2742.000
08:28:34.234,1781162914.234,2026-06-11T08:28:34.234+0100,151,369,89,51.416463,-0.307208,7.906,1.357662,0.690283,9448.367,4.649,1527,88,223,10,active,2743.000
08:28:35.234,1781162915.234,2026-06-11T08:28:35.234+0100,151,371,89,51.416421,-0.307223,7.910,1.348791,0.690283,9453.070,4.673,1531,88,223,10,active,2744.000
08:28:36.234,1781162916.234,2026-06-11T08:28:36.234+0100,151,371,90,51.416379,-0.307236,7.911,1.337538,0.690283,9457.450,4.670,1535,87,222,10,active,2745.000
08:28:37.234,1781162917.234,2026-06-11T08:28:37.234+0100,151,370,90,51.416338,-0.307248,7.909,1.331194,0.690283,9461.830,4.657,1539,87,221,10,active,2746.000
08:28:38.234,1781162918.234,2026-06-11T08:28:38.234+0100,151,369,90,51.416298,-0.307260,7.905,1.316914,0.690283,9466.552,4.645,1538,87,221,10,active,2747.000
08:28:39.234,1781162919.234,2026-06-11T08:28:39.234+0100,151,369,90,51.416259,-0.307275,7.900,1.307674,0.690283,9471.472,4.639,1536,86,220,10,active,2748.000
08:28:40.234,1781162920.234,2026-06-11T08:28:40.234+0100,151,368,90,51.416219,-0.307291,7.893,1.302008,0.690283,9476.315,4.633,1535,86,219,10,active,2749.000
08:28:41.234,1781162921.234,2026-06-11T08:28:41.234+0100,152,368,90,51.416179,-0.307308,7.887,1.292970,0.690283,9480.317,4.627,1533,87,219,10,active,2750.000
08:28:42.234,1781162922.234,2026-06-11T08:28:42.234+0100,152,367,90,51.416140,-0.307325,7.881,1.290712,0.690283,9484.319,4.622,1531,87,219,10,active,2751.000
08:28:43.234,1781162923.234,2026-06-11T08:28:43.234+0100,152,367,91,51.416103,-0.307343,7.876,1.291546,0.690283,9488.461,4.616,1526,88,218,10,active,2752.000
08:28:44.234,1781162924.234,2026-06-11T08:28:44.234+0100,152,365,91,51.416068,-0.307362,7.872,1.278479,0.690283,9492.723,4.596,1520,88,218,10,active,2753.000
08:28:45.234,1781162925.234,2026-06-11T08:28:45.234+0100,152,364,91,51.416032,-0.307381,7.869,1.275379,0.690283,9496.984,4.577,1514,89,218,10,active,2754.000
08:28:46.234,1781162926.234,2026-06-11T08:28:46.234+0100,152,363,92,51.415997,-0.307399,7.869,1.278506,0.690283,9501.975,4.568,1508,88,218,10,active,2755.000
08:28:47.234,1781162927.234,2026-06-11T08:28:47.234+0100,152,363,92,51.415959,-0.307417,7.870,1.272373,0.690283,9506.972,4.569,1502,87,219,10,active,2756.000
08:28:48.234,1781162928.234,2026-06-11T08:28:48.234+0100,152,363,92,51.415920,-0.307436,7.874,1.273154,0.690283,9511.937,4.569,1502,87,219,10,active,2757.000
08:28:49.234,1781162929.234,2026-06-11T08:28:49.234+0100,152,363,93,51.415880,-0.307453,7.880,1.280130,0.690283,9516.863,4.569,1506,86,219,10,active,2758.000
08:28:50.234,1781162930.234,2026-06-11T08:28:50.234+0100,152,363,92,51.415839,-0.307470,7.888,1.284254,0.690283,9521.788,4.568,1510,85,220,10,active,2759.000
08:28:51.234,1781162931.234,2026-06-11T08:28:51.234+0100,152,363,92,51.415800,-0.307486,7.896,1.292217,0.690283,9525.955,4.571,1514,86,220,10,active,2760.000
08:28:52.234,1781162932.234,2026-06-11T08:28:52.234+0100,153,364,91,51.415759,-0.307503,7.906,1.299522,0.690283,9530.036,4.578,1518,86,221,10,active,2761.000
08:28:53.234,1781162933.234,2026-06-11T08:28:53.234+0100,153,365,91,51.415718,-0.307518,7.915,1.312678,0.690283,9534.499,4.585,1520,87,222,10,active,2762.000
08:28:54.234,1781162934.234,2026-06-11T08:28:54.234+0100,153,365,90,51.415678,-0.307531,7.923,1.318944,0.690283,9539.661,4.591,1520,87,222,10,active,2763.000
08:28:55.234,1781162935.234,2026-06-11T08:28:55.234+0100,153,366,90,51.415636,-0.307544,7.929,1.318783,0.690283,9544.824,4.598,1520,88,223,10,active,2764.000
08:28:56.234,1781162936.234,2026-06-11T08:28:56.234+0100,153,365,89,51.415596,-0.307558,7.932,1.317709,0.690283,9549.199,4.595,1520,88,223,10,active,2765.000
08:28:57.234,1781162937.234,2026-06-11T08:28:57.234+0100,153,364,89,51.415558,-0.307572,7.931,1.320448,0.690284,9553.383,4.574,1520,88,222,10,active,2766.000
08:28:58.234,1781162938.234,2026-06-11T08:28:58.234+0100,154,362,89,51.415522,-0.307586,7.926,1.316538,0.690284,9557.483,4.553,1521,88,222,10,active,2767.000
08:28:59.234,1781162939.234,2026-06-11T08:28:59.234+0100,154,361,89,51.415486,-0.307597,7.917,1.311763,0.690285,9561.338,4.535,1523,88,222,10,active,2768.000
08:29:00.234,1781162940.234,2026-06-11T08:29:00.234+0100,154,360,89,51.415449,-0.307606,7.904,1.308152,0.690286,9565.194,4.519,1525,88,221,10,active,2769.000
08:29:01.234,1781162941.234,2026-06-11T08:29:01.234+0100,154,359,89,51.415410,-0.307614,7.888,1.313989,0.690288,9569.592,4.502,1527,,221,10,active,2770.000
08:29:02.234,1781162942.234,2026-06-11T08:29:02.234+0100,154,357,89,51.415371,-0.307621,7.869,1.319642,0.690288,9574.210,4.485,1529,,221,10,active,2771.000
08:29:03.234,1781162943.234,2026-06-11T08:29:03.234+0100,154,355,89,51.415332,-0.307628,7.849,1.324666,0.690286,9578.749,4.469,1530,,221,10,active,2772.000
08:29:04.234,1781162944.234,2026-06-11T08:29:04.234+0100,154,356,88,51.415293,-0.307635,7.828,1.330441,0.690285,9582.892,4.469,1530,,221,10,active,2773.000
08:29:05.234,1781162945.234,2026-06-11T08:29:05.234+0100,154,356,87,51.415254,-0.307645,7.810,1.335471,0.690284,9587.035,4.477,1530,,221,10,active,2774.000
08:29:06.234,1781162946.234,2026-06-11T08:29:06.234+0100,154,357,86,51.415214,-0.307655,7.793,1.337360,0.690284,9591.561,4.483,1530,,221,10,active,2775.000
